area_name,year,group_name,sub_group_name,cases_property_recovered,cases_property_stolen,value_of_property_recovered,value_of_property_stolen,cases_recovery_rate,property_value_recovery_rate,cluster,case_recovery_class,property_recovery_class
28,2001,1,1,721,1902,14056644,73809455,0.37907465825446895,0.19044503173746508,0,Low,Low
28,2002,1,1,770,1928,18281270,77239545,0.3993775933609959,0.2366827769376425,0,Low,Low
28,2003,1,1,797,2094,19620531,86923821,0.38061127029608405,0.22572099079721772,0,Low,Low
28,2004,1,1,666,1766,16682669,91624075,0.37712344280860705,0.18207735248623247,0,Low,Low
28,2005,1,1,922,1933,38668978,98977795,0.4769787894464563,0.3906833648900746,0,Low,Low
28,2006,1,1,955,2277,25846606,115272477,0.4194115063680281,0.22422183224188025,0,Low,Low
28,2007,1,1,1032,2616,31338421,167088865,0.3944954128440367,0.18755541250459748,0,Low,Low
28,2008,1,1,1170,2621,66341932,176012188,0.4463945059137734,0.3769166939734878,0,Low,Low
28,2009,1,1,1017,2507,66717698,195157605,0.4056641404068608,0.3418657346199755,0,Low,Low
28,2010,1,1,1275,2660,56491870,191928824,0.4793233082706767,0.29433760298557343,0,Low,Low
28,2001,2,2,364,368,71040117,104353118,0.9891304347826086,0.6807665967393519,0,Low,Low
28,2002,2,2,367,373,116744790,202509917,0.9839142091152815,0.5764892491660051,0,Low,Low
28,2003,2,2,325,343,145492540,293485494,0.9475218658892128,0.4957401403968538,0,Low,Low
28,2004,2,2,301,311,221325402,756610830,0.9678456591639871,0.2925221173479634,0,Low,Low
28,2005,2,2,269,301,365232752,415266700,0.893687707641196,0.8795137004724916,0,Low,Low
28,2006,2,2,243,274,82015692,113718753,0.8868613138686131,0.7212151895474971,0,Low,Low
28,2007,2,2,290,313,165365440,190473006,0.9265175718849841,0.8681830747187347,0,Low,Low
28,2008,2,2,218,236,75269656,97579635,0.923728813559322,0.7713664434182399,0,Low,Low
28,2009,2,2,200,222,62133278,86931962,0.9009009009009009,0.7147345644861898,0,Low,Low
28,2010,2,2,214,227,22781243,87496183,0.9427312775330396,0.260368420871571,0,Low,Low
28,2001,3,3,22,45,425270,47908083,0.4888888888888889,0.00887679016503332,0,Low,Low
28,2002,3,3,32,50,1424985,6515666,0.64,0.21870135762023407,0,Low,Low
28,2003,3,3,23,30,1323700,4622716,0.7666666666666667,0.2863468142970496,0,Low,Low
28,2004,3,3,9,17,477700,3796341,0.5294117647058824,0.12583168898684285,0,Low,Low
28,2005,3,3,23,27,5256429,7198811,0.8518518518518519,0.7301801644743834,0,Low,Low
28,2006,3,3,19,35,1880190,5205892,0.5428571428571428,0.3611657713990225,0,Low,Low
28,2007,3,3,30,37,1581901,4262534,0.8108108108108109,0.37111750897470847,0,Low,Low
28,2008,3,3,32,40,7860028,9574280,0.8,0.8209523849312951,0,Low,Low
28,2009,3,3,31,37,3420850,5935802,0.8378378378378378,0.576307969841312,0,Low,Low
28,2010,3,3,51,65,26338335,62562705,0.7846153846153846,0.4209909881613974,0,Low,Low
28,2001,4,4,472,481,61062478,61062478,0.9812889812889813,1.0,0,Low,Low
28,2002,4,4,611,614,94025485,94025485,0.995114006514658,1.0,0,Low,Low
28,2003,4,4,1033,1033,128852639,128852639,1.0,1.0,0,Low,Low
28,2004,4,4,593,596,51788549,51846049,0.9949664429530202,0.9988909473121086,0,Low,Low
28,2005,4,4,430,430,62324357,62324357,1.0,1.0,0,Low,Low
28,2006,4,4,711,715,64220875,64632630,0.9944055944055944,0.993629301484405,0,Low,Low
28,2007,4,4,953,938,104360606,87114741,1.0159914712153517,1.1979672418471634,0,Low,Low
28,2008,4,4,1206,1110,131451059,123509958,1.0864864864864865,1.0642952287296543,0,Low,Low
28,2009,4,4,1253,1176,225129746,158140937,1.0654761904761905,1.423601948178668,0,Low,Low
28,2010,4,4,1353,1273,275843347,170875500,1.0628436763550668,1.614294307844015,0,Low,Low
28,2001,5,5,80,131,2312303,11610516,0.6106870229007634,0.19915592037425384,0,Low,Low
28,2002,5,5,85,110,8414860,22285131,0.7727272727272727,0.3775997547422988,0,Low,Low
28,2003,5,5,64,108,4831944,15369559,0.5925925925925926,0.3143840366532312,0,Low,Low
28,2004,5,5,51,78,7235710,18465131,0.6538461538461539,0.39185803772526717,0,Low,Low
28,2005,5,5,71,85,15258540,27689697,0.8352941176470589,0.5510547840230972,0,Low,Low
28,2006,5,5,105,142,12998828,21920047,0.7394366197183099,0.5930109547666572,0,Low,Low
28,2007,5,5,107,138,10033295,23479625,0.7753623188405797,0.4273192182583836,0,Low,Low
28,2008,5,5,120,167,50324180,72255931,0.718562874251497,0.696471269604152,0,Low,Low
28,2009,5,5,127,171,12957100,24155661,0.7426900584795322,0.5364001423931227,0,Low,Low
28,2010,5,5,191,241,33385419,45890133,0.7925311203319502,0.727507566822698,0,Low,Low
28,2001,6,6,1386,3023,76109712,167087176,0.4584849487264307,0.45550899729133015,0,Low,Low
28,2002,6,6,1633,2963,91893311,160926121,0.5511306108673641,0.5710279377205644,0,Low,Low
28,2003,6,6,1653,3198,92200896,198192968,0.5168855534709194,0.46520770605746214,0,Low,Low
28,2004,6,6,1315,2587,81240535,180336196,0.5083107846926942,0.4504948912197305,0,Low,Low
28,2005,6,6,1691,2924,75526389,191876005,0.5783173734610123,0.3936208125659068,0,Low,Low
28,2006,6,6,1965,3945,90017684,239469827,0.49809885931558934,0.3759040757982424,0,Low,Low
28,2007,6,6,2692,5171,135640879,358467769,0.5205956294720557,0.3783907249970917,0,Low,Low
28,2008,6,6,2956,5468,175809708,366697667,0.5405998536942209,0.47944048686843704,0,Low,Low
28,2009,6,6,2669,5513,180844008,402385515,0.48412842372573917,0.4494297166735736,0,Low,Low
28,2010,6,6,2801,5407,231391885,497975470,0.5180321805067505,0.46466522738559796,0,Low,Low
28,2001,7,7,3045,5950,225006524,465830826,0.5117647058823529,0.4830219715858821,0,Low,Low
28,2002,7,7,3498,6038,330784701,563501865,0.5793309042729381,0.5870161600973584,0,Low,Low
28,2003,7,7,3895,6806,392322250,727447197,0.572289156626506,0.539313714614533,0,Low,Low
28,2004,7,7,2935,5355,378750565,1102678622,0.5480859010270775,0.3434822780122784,0,Low,Low
28,2005,7,7,3406,5700,562267445,803333365,0.5975438596491228,0.6999179537376741,0,Low,Low
28,2006,7,7,3998,7388,276979875,560219626,0.5411478072550081,0.4944130161552034,0,Low,Low
28,2007,7,7,5104,9213,448320542,830886540,0.5539997829154456,0.5395689067246173,0,Low,Low
28,2008,7,7,5702,9642,507056563,845629659,0.5913710848371707,0.5996201263796969,0,Low,Low
28,2009,7,7,5297,9626,551202680,872707482,0.5502804903386661,0.6316007268974004,0,Low,Low
28,2010,7,7,5885,9873,646232099,1056728815,0.5960700901448395,0.6115401509137423,0,Low,Low
29,2001,1,1,1926,6867,35754908,117399424,0.2804718217562254,0.3045577804538462,0,Low,Low
29,2002,1,1,1855,6300,38679925,112170907,0.29444444444444445,0.3448302776048695,0,Low,Low
29,2003,1,1,1588,5779,50150183,129565091,0.2747880256099671,0.38706554838911045,0,Low,Low
29,2004,1,1,1588,5619,39415095,108989033,0.2826125645132586,0.36164276271723594,0,Low,Low
29,2005,1,1,1657,5003,46405671,116980671,0.3312012792324605,0.39669520274849507,0,Low,Low
29,2006,1,1,1678,4879,51924184,136663767,0.34392293502766963,0.3799411148969719,0,Low,Low
29,2007,1,1,1634,4951,72297141,166591147,0.3300343364976772,0.4339794899185129,0,Low,Low
29,2008,1,1,1591,4526,64937309,156179875,0.35152452496685815,0.4157853820794773,0,Low,Low
29,2009,1,1,1654,5022,113439012,257626988,0.32935085623257665,0.4403227040794344,0,Low,Low
29,2010,1,1,1513,4454,104650678,222873182,0.33969465648854963,0.46955258170092445,0,Low,Low
29,2001,2,2,235,626,3514853,4359322,0.3753993610223642,0.8062843258653525,0,Low,Low
29,2002,2,2,224,383,6849508,7165730,0.5848563968668408,0.9558702323419944,0,Low,Low
29,2003,2,2,49,85,2770000,3062874,0.5764705882352941,0.9043793508972292,0,Low,Low
29,2004,2,2,37,55,2064000,2313435,0.6727272727272727,0.8921798105414676,0,Low,Low
29,2005,2,2,34,61,1663818,2598014,0.5573770491803278,0.6404191817288128,0,Low,Low
29,2006,2,2,136,226,1406500,1723542,0.6017699115044248,0.8160520602340993,0,Low,Low
29,2007,2,2,181,320,7392870,7846390,0.565625,0.942200171034068,0,Low,Low
29,2008,2,2,162,255,2795982,3245982,0.6352941176470588,0.8613670685789385,0,Low,Low
29,2009,2,2,208,295,2634820,3126218,0.7050847457627119,0.8428139048524447,0,Low,Low
29,2010,2,2,191,241,1580000,1790000,0.7925311203319502,0.88268156424581,0,Low,Low
29,2001,3,3,36,55,7760601,8923097,0.6545454545454545,0.8697205689907888,0,Low,Low
29,2002,3,3,29,45,5620400,8649970,0.6444444444444445,0.6497594789346091,0,Low,Low
29,2003,3,3,22,34,4751260,6824233,0.6470588235294118,0.6962335547452732,0,Low,Low
29,2004,3,3,32,54,12344549,16535443,0.5925925925925926,0.7465508483806572,0,Low,Low
29,2005,3,3,30,39,11949799,14404860,0.7692307692307693,0.8295671738566012,0,Low,Low
29,2006,3,3,28,35,2402350,4241341,0.8,0.5664128397127229,0,Low,Low
29,2007,3,3,37,71,13223097,23686813,0.5211267605633803,0.5582471985572732,0,Low,Low
29,2008,3,3,35,59,14855312,28940271,0.5932203389830508,0.5133093605101349,0,Low,Low
29,2009,3,3,45,53,66671880,77975765,0.8490566037735849,0.85503335555605,0,Low,Low
29,2010,3,3,25,36,27598990,29620960,0.6944444444444444,0.9317385391965689,0,Low,Low
29,2001,4,4,1307,2341,23094744,26975847,0.5583084152071764,0.8561267418220455,0,Low,Low
29,2002,4,4,480,1073,9440215,12742820,0.4473438956197577,0.7408262064440995,0,Low,Low
29,2003,4,4,1167,2300,10935283,28874340,0.5073913043478261,0.3787197560186657,0,Low,Low
29,2004,4,4,445,1116,4383368,10916146,0.39874551971326166,0.40154904487352955,0,Low,Low
29,2005,4,4,303,678,8997411,14655640,0.4469026548672566,0.6139213981784487,0,Low,Low
29,2006,4,4,261,442,14847930,16076190,0.5904977375565611,0.9235975688269422,0,Low,Low
29,2007,4,4,491,946,14702380,14906304,0.5190274841437632,0.9863196135004358,0,Low,Low
29,2008,4,4,85,182,25080921,84676988,0.46703296703296704,0.2961952425610604,0,Low,Low
29,2009,4,4,93,163,19567565,20878815,0.5705521472392638,0.9371971062533961,0,Low,Low
29,2010,4,4,1462,1568,36603145,37158031,0.9323979591836735,0.9850668621273285,0,Low,Low
29,2001,5,5,457,752,29511059,40020195,0.6077127659574468,0.7374041780655991,0,Low,Low
29,2002,5,5,385,637,42233688,52670735,0.6043956043956044,0.8018435284793348,0,Low,Low
29,2003,5,5,342,579,26645352,64963801,0.5906735751295337,0.410156911846953,0,Low,Low
29,2004,5,5,341,611,29595467,39917624,0.55810147299509,0.7414135420484946,0,Low,Low
29,2005,5,5,349,548,32373616,46054818,0.6368613138686131,0.7029365744100867,0,Low,Low
29,2006,5,5,392,581,48425753,57790782,0.6746987951807228,0.8379494328351536,0,Low,Low
29,2007,5,5,420,723,45212425,65857571,0.5809128630705395,0.6865182592294514,0,Low,Low
29,2008,5,5,462,777,57538862,74233912,0.5945945945945946,0.7751021123607227,0,Low,Low
29,2009,5,5,512,828,86301774,137303678,0.6183574879227053,0.6285467021502512,0,Low,Low
29,2010,5,5,562,872,95860220,115853823,0.6444954128440367,0.8274238822485814,0,Low,Low
29,2001,6,6,3893,14685,258582021,385048334,0.2651004426285325,0.6715573037643633,0,Low,Low
29,2002,6,6,3772,14292,235786522,376766338,0.26392387349566193,0.6258163169555768,0,Low,Low
29,2003,6,6,3677,14875,224414250,384150304,0.24719327731092436,0.5841834502361867,0,Low,Low
29,2004,6,6,4353,17096,251202665,449398743,0.2546209639681797,0.5589750058557685,0,Low,Low
29,2005,6,6,4548,13361,309399626,541407716,0.3403936831075518,0.5714725092687818,0,Low,Low
29,2006,6,6,4697,16460,335708944,588618315,0.2853584447144593,0.570333840189801,0,Low,Low
29,2007,6,6,4962,18008,414485441,704131169,0.2755442025766326,0.5886480520222505,0,Low,Low
29,2008,6,6,5074,19014,425348611,701978100,0.2668560008414852,0.6059286051801331,0,Low,Low
29,2009,6,6,2007,11817,525589147,978660944,0.16984006092916984,0.5370492714788463,0,Low,Low
29,2010,6,6,4798,20981,588095593,988468024,0.22868309422811114,0.5949566184449483,0,Low,Low
29,2001,7,7,7854,25326,358218186,582726219,0.3101160862354892,0.6147281078492197,0,Low,Low
29,2002,7,7,6745,22730,338610258,570166500,0.29674439067311925,0.5938796088510988,0,Low,Low
29,2003,7,7,6845,23652,319666328,617440643,0.2894047015051581,0.5177280304173303,0,Low,Low
29,2004,7,7,6796,24551,339005144,628070424,0.27681153517168344,0.539756579908625,0,Low,Low
29,2005,7,7,6921,19690,410789941,736101719,0.3514982224479431,0.5580613798294907,0,Low,Low
29,2006,7,7,7192,22623,454715661,805113937,0.31790655527560446,0.5647842374886127,0,Low,Low
29,2007,7,7,7725,25019,567313354,983019394,0.3087653383428594,0.5771130838950671,0,Low,Low
29,2008,7,7,7409,24813,590556997,1049255128,0.2985934792246,0.5628345111123441,0,Low,Low
29,2009,7,7,4519,18178,814204198,1475572408,0.24859720541313676,0.5517887116794068,0,Low,Low
29,2010,7,7,8551,28152,854388626,1395764020,0.303743961352657,0.6121297108661677,0,Low,Low
30,2001,1,1,16,71,217600,861706,0.22535211267605634,0.2525223219984542,0,Low,Low
30,2002,1,1,9,45,24600,171030,0.2,0.14383441501490968,0,Low,Low
30,2003,1,1,7,48,318439,1546492,0.14583333333333334,0.20591053817284538,0,Low,Low
30,2004,1,1,12,64,397673,1054933,0.1875,0.3769651721957698,0,Low,Low
30,2005,1,1,13,79,150690,1518042,0.16455696202531644,0.09926602821265815,0,Low,Low
30,2006,1,1,13,84,100500,2703436,0.15476190476190477,0.03717491370241426,0,Low,Low
30,2007,1,1,17,83,529090,2796950,0.20481927710843373,0.18916677094692433,0,Low,Low
30,2008,1,1,17,81,277651,2678956,0.20987654320987653,0.10364149317868603,0,Low,Low
30,2009,1,1,23,93,474910,4691401,0.24731182795698925,0.1012298884704164,0,Low,Low
30,2010,1,1,16,72,257190,5633540,0.2222222222222222,0.045653354728998105,0,Low,Low
30,2001,2,2,0,1,0,16000,0.0,0.0,0,Low,Low
30,2002,2,2,1,1,51980,100000,1.0,0.5198,0,Low,Low
30,2003,2,2,0,5,0,1303510,0.0,0.0,0,Low,Low
30,2004,2,2,0,4,0,2974226,0.0,0.0,0,Low,Low
30,2005,2,2,0,4,0,801896,0.0,0.0,0,Low,Low
30,2006,2,2,0,10,0,2083734,0.0,0.0,0,Low,Low
30,2007,2,2,0,7,0,2076769,0.0,0.0,0,Low,Low
30,2008,2,2,0,6,0,155267306,0.0,0.0,0,Low,Low
30,2009,2,2,0,4,0,3783404,0.0,0.0,0,Low,Low
30,2010,2,2,0,1,0,798634,0.0,0.0,0,Low,Low
30,2001,3,3,0,0,0,0,1.0,1.0,0,Low,Low
30,2002,3,3,0,0,0,0,1.0,1.0,0,Low,Low
30,2003,3,3,1,2,34500,121500,0.5,0.2839506172839506,0,Low,Low
30,2004,3,3,0,0,0,0,1.0,1.0,0,Low,Low
30,2005,3,3,0,2,0,193000,0.0,0.0,0,Low,Low
30,2006,3,3,0,0,0,0,1.0,1.0,0,Low,Low
30,2007,3,3,0,0,0,0,1.0,1.0,0,Low,Low
30,2008,3,3,0,1,0,124500,0.0,0.0,0,Low,Low
30,2009,3,3,0,0,0,0,1.0,1.0,0,Low,Low
30,2010,3,3,0,1,0,6000,0.0,0.0,0,Low,Low
30,2001,4,4,0,1,0,50000,0.0,0.0,0,Low,Low
30,2002,4,4,1,4,10000,10000,0.25,1.0,0,Low,Low
30,2003,4,4,0,4,0,2110873,0.0,0.0,0,Low,Low
30,2004,4,4,0,22,0,6567163,0.0,0.0,0,Low,Low
30,2005,4,4,0,0,0,0,1.0,1.0,0,Low,Low
30,2006,4,4,0,0,0,0,1.0,1.0,0,Low,Low
30,2007,4,4,0,0,0,0,1.0,1.0,0,Low,Low
30,2008,4,4,0,0,0,0,1.0,1.0,0,Low,Low
30,2009,4,4,0,0,0,0,1.0,1.0,0,Low,Low
30,2010,4,4,0,0,0,0,1.0,1.0,0,Low,Low
30,2001,5,5,1,2,600,3600,0.5,0.16666666666666666,0,Low,Low
30,2002,5,5,3,4,221000,340000,0.75,0.65,0,Low,Low
30,2003,5,5,1,3,65000,1857000,0.3333333333333333,0.03500269251480883,0,Low,Low
30,2004,5,5,0,5,0,133000,0.0,0.0,0,Low,Low
30,2005,5,5,0,4,0,235000,0.0,0.0,0,Low,Low
30,2006,5,5,2,9,47000,151600,0.2222222222222222,0.3100263852242744,0,Low,Low
30,2007,5,5,0,6,0,87700,0.0,0.0,0,Low,Low
30,2008,5,5,0,7,0,123100,0.0,0.0,0,Low,Low
30,2009,5,5,0,4,0,58500,0.0,0.0,0,Low,Low
30,2010,5,5,0,7,0,171600,0.0,0.0,0,Low,Low
30,2001,6,6,23,54,940645,2419957,0.42592592592592593,0.38870318770126905,0,Low,Low
30,2002,6,6,15,64,90905,215000,0.234375,0.4228139534883721,0,Low,Low
30,2003,6,6,21,65,852815,1640130,0.3230769230769231,0.5199679293714523,0,Low,Low
30,2004,6,6,30,73,1689162,3760220,0.410958904109589,0.4492189286797049,0,Low,Low
30,2005,6,6,27,77,1116870,2587940,0.35064935064935066,0.4315671924387737,0,Low,Low
30,2006,6,6,46,113,2654700,4375644,0.40707964601769914,0.6066992652967198,0,Low,Low
30,2007,6,6,56,118,2781590,5712090,0.4745762711864407,0.48696536644205535,0,Low,Low
30,2008,6,6,59,127,3997660,6167240,0.4645669291338583,0.6482089232784843,0,Low,Low
30,2009,6,6,31,62,1517500,2912500,0.5,0.5210300429184549,0,Low,Low
30,2010,6,6,22,53,1187000,2835372,0.41509433962264153,0.4186399527116724,0,Low,Low
30,2001,7,7,40,129,1158845,3351263,0.31007751937984496,0.34579351128216435,0,Low,Low
30,2002,7,7,29,118,398485,836030,0.2457627118644068,0.4766395942729328,0,Low,Low
30,2003,7,7,30,127,1270754,8579505,0.23622047244094488,0.14811507190682913,0,Low,Low
30,2004,7,7,42,168,2086835,14489542,0.25,0.14402353090249506,0,Low,Low
30,2005,7,7,40,166,1267560,5335878,0.24096385542168675,0.2375541569728543,0,Low,Low
30,2006,7,7,61,216,2802200,9314414,0.2824074074074074,0.300845549703932,0,Low,Low
30,2007,7,7,73,214,3310680,10673509,0.3411214953271028,0.3101772809672995,0,Low,Low
30,2008,7,7,76,222,4275311,164361102,0.34234234234234234,0.02601169588166913,0,Low,Low
30,2009,7,7,54,163,1992410,11445805,0.3312883435582822,0.17407338321769417,0,Low,Low
30,2010,7,7,38,134,1444190,9445146,0.2835820895522388,0.15290287730861968,0,Low,Low
31,2001,1,1,3227,5919,51446376,124908287,0.5451934448386552,0.4118732010150776,0,Low,Low
31,2002,1,1,2953,5492,45654971,115086173,0.5376911871813547,0.3967024865793391,0,Low,Low
31,2003,1,1,2877,4849,55816582,111017636,0.5933182099401939,0.5027722081922191,0,Low,Low
31,2004,1,1,2679,4147,76752113,124839785,0.6460091632505426,0.6148049117514901,0,Low,Low
31,2005,1,1,2568,3738,54017794,94231495,0.6869983948635634,0.5732456436141653,0,Low,Low
31,2006,1,1,2291,3300,79307801,125033409,0.6942424242424242,0.6342928792735708,0,Low,Low
31,2007,1,1,2613,3717,79980333,132086451,0.7029862792574657,0.6055150425685978,0,Low,Low
31,2008,1,1,2460,3849,81315722,148377321,0.6391270459859704,0.5480333615135159,0,Low,Low
31,2009,1,1,2670,4221,95741975,187905915,0.6325515280739161,0.5095208152441609,0,Low,Low
31,2010,1,1,2953,4715,120836243,247787824,0.6262990455991516,0.48766013216210335,0,Low,Low
31,2001,2,2,100,313,7122903,97624833,0.3194888178913738,0.07296199933064162,0,Low,Low
31,2002,2,2,18,82,2582857,42418431,0.21951219512195122,0.06088997021129801,0,Low,Low
31,2003,2,2,160,307,10976896,44172493,0.5211726384364821,0.2485007128757709,0,Low,Low
31,2004,2,2,69,200,6564785,115277990,0.345,0.05694742769196444,0,Low,Low
31,2005,2,2,60,179,6699640,40501409,0.33519553072625696,0.16541745498286245,0,Low,Low
31,2006,2,2,43,131,5829862,55595961,0.3282442748091603,0.10486125062214502,0,Low,Low
31,2007,2,2,118,256,8750943,94743212,0.4609375,0.09236485459243243,0,Low,Low
31,2008,2,2,75,183,12312213,43763705,0.4098360655737705,0.28133388158063855,0,Low,Low
31,2009,2,2,68,205,25609109,99223177,0.33170731707317075,0.2580960393961181,0,Low,Low
31,2010,2,2,49,156,10621862,375413547,0.3141025641025641,0.028293763197629093,0,Low,Low
31,2001,3,3,99,158,30479581,38995184,0.6265822784810127,0.7816242385213518,0,Low,Low
31,2002,3,3,142,174,37628968,45798255,0.8160919540229885,0.8216244920248599,0,Low,Low
31,2003,3,3,85,95,76487971,79302069,0.8947368421052632,0.9645141919311084,0,Low,Low
31,2004,3,3,62,72,50126850,53332298,0.8611111111111112,0.9398966832443635,0,Low,Low
31,2005,3,3,67,73,27058249,29513736,0.9178082191780822,0.9168018918377531,0,Low,Low
31,2006,3,3,87,95,26180871,30516077,0.9157894736842105,0.857936981873522,0,Low,Low
31,2007,3,3,79,88,54160562,60223770,0.8977272727272727,0.8993220118899896,0,Low,Low
31,2008,3,3,90,100,53840118,68092664,0.9,0.7906889646731988,0,Low,Low
31,2009,3,3,78,97,34064303,47192518,0.8041237113402062,0.7218157547770602,0,Low,Low
31,2010,3,3,74,85,62272356,80347154,0.8705882352941177,0.7750412167679268,0,Low,Low
31,2001,4,4,360,839,68489411,220705814,0.42908224076281287,0.3103199220660313,0,Low,Low
31,2002,4,4,309,827,96247664,215973866,0.373639661426844,0.44564495595036485,0,Low,Low
31,2003,4,4,77,104,9507709,31516362,0.7403846153846154,0.3016753329587977,0,Low,Low
31,2004,4,4,53,76,5866565,8206080,0.6973684210526315,0.7149046804320699,0,Low,Low
31,2005,4,4,55,74,3667741,8564917,0.7432432432432432,0.4282284346713459,0,Low,Low
31,2006,4,4,135,160,3397030,5327720,0.84375,0.6376142139601931,0,Low,Low
31,2007,4,4,89,102,28857230,29492832,0.8725490196078431,0.978448932947504,0,Low,Low
31,2008,4,4,98,105,7620130,9032620,0.9333333333333333,0.8436234448033904,0,Low,Low
31,2009,4,4,96,111,22522840,35680580,0.8648648648648649,0.6312352545838661,0,Low,Low
31,2010,4,4,139,153,31084802,32797329,0.9084967320261438,0.9477845589194169,0,Low,Low
31,2001,5,5,456,670,13196427,30834377,0.6805970149253732,0.4279777405588574,0,Low,Low
31,2002,5,5,480,651,16282971,27693907,0.7373271889400922,0.5879622185486504,0,Low,Low
31,2003,5,5,406,514,20138103,31734288,0.7898832684824902,0.6345849952581258,0,Low,Low
31,2004,5,5,367,464,14462038,20762642,0.790948275862069,0.6965413168516801,0,Low,Low
31,2005,5,5,361,437,15226396,23283451,0.8260869565217391,0.6539578690461306,0,Low,Low
31,2006,5,5,360,450,16812034,22634231,0.8,0.7427702756943675,0,Low,Low
31,2007,5,5,417,495,21951038,29531931,0.8424242424242424,0.7432984317889677,0,Low,Low
31,2008,5,5,548,662,22664158,32140158,0.8277945619335347,0.7051663529469893,0,Low,Low
31,2009,5,5,834,1143,47960016,70095235,0.7296587926509186,0.684212214995784,0,Low,Low
31,2010,5,5,1326,1817,70981709,117163496,0.7297743533296642,0.605834679088101,0,Low,Low
31,2001,6,6,13053,16707,162704860,221945283,0.781289279942539,0.7330854605276743,0,Low,Low
31,2002,6,6,15361,18599,193354799,248558283,0.8259046185278779,0.7779052730260452,0,Low,Low
31,2003,6,6,15153,18213,195572435,242090234,0.8319881403393181,0.8078493368716394,0,Low,Low
31,2004,6,6,15316,17530,202301445,232409059,0.8737022247575584,0.8704542149538156,0,Low,Low
31,2005,6,6,14116,15851,207205736,238850090,0.8905431833953694,0.8675137447090767,0,Low,Low
31,2006,6,6,12704,13651,225958114,249486970,0.9306277928356896,0.9056910427025507,0,Low,Low
31,2007,6,6,12058,13217,301826905,334437435,0.9123099039116289,0.9024913882622022,0,Low,Low
31,2008,6,6,12950,15019,317483391,378069714,0.8622411611958186,0.8397482772185237,0,Low,Low
31,2009,6,6,12899,15712,367486806,454248711,0.820964867617108,0.808999116785606,0,Low,Low
31,2010,6,6,11584,14583,364514832,464409840,0.7943495851333745,0.7848990279792522,0,Low,Low
31,2001,7,7,17295,24606,333439558,735013778,0.7028773469885394,0.45365075863924825,0,Low,Low
31,2002,7,7,19263,25825,391752230,695528915,0.7459051306873185,0.5632436287713503,0,Low,Low
31,2003,7,7,18758,24082,368499696,539833082,0.778922016443817,0.6826178466772809,0,Low,Low
31,2004,7,7,18546,22489,356073796,554827854,0.824669838587754,0.6417734679917494,0,Low,Low
31,2005,7,7,17227,20352,313875556,434945098,0.8464524371069182,0.7216440820767682,0,Low,Low
31,2006,7,7,15620,17787,357485712,488594368,0.878169449598021,0.7316615487471194,0,Low,Low
31,2007,7,7,15374,17875,495527011,680515631,0.8600839160839161,0.7281640397764795,0,Low,Low
31,2008,7,7,16221,19918,495235732,679476182,0.814388994879004,0.7288492887893456,0,Low,Low
31,2009,7,7,16645,21489,593385049,894346136,0.7745823444553027,0.6634847796781894,0,Low,Low
31,2010,7,7,16125,21509,660311804,1317919190,0.7496861778790274,0.5010260181430396,0,Low,Low
32,2001,1,1,42,198,358200,3156795,0.21212121212121213,0.11346951575886302,0,Low,Low
32,2002,1,1,39,192,276519,3096253,0.203125,0.08930762440924563,0,Low,Low
32,2003,1,1,19,167,246425,2391169,0.11377245508982035,0.10305628753132882,0,Low,Low
32,2004,1,1,36,166,1348165,4918835,0.21686746987951808,0.2740821759623976,0,Low,Low
32,2005,1,1,31,170,1295865,4725332,0.18235294117647058,0.2742378736562849,0,Low,Low
32,2006,1,1,115,182,2210714,4891139,0.6318681318681318,0.4519834746058127,0,Low,Low
32,2007,1,1,38,193,2386125,7024543,0.19689119170984457,0.33968401930203856,0,Low,Low
32,2008,1,1,71,218,411025,8867006,0.3256880733944954,0.046354428992153605,0,Low,Low
32,2009,1,1,56,230,1981425,6880296,0.24347826086956523,0.2879854296966293,0,Low,Low
32,2010,1,1,37,217,975680,5192214,0.17050691244239632,0.18791213151075822,0,Low,Low
32,2001,2,2,3,4,13000,842171,0.75,0.015436295004221234,0,Low,Low
32,2002,2,2,0,12,0,1602920,0.0,0.0,0,Low,Low
32,2003,2,2,1,3,1500,140942,0.3333333333333333,0.01064267571057598,0,Low,Low
32,2004,2,2,0,17,0,1674920,0.0,0.0,0,Low,Low
32,2005,2,2,1,32,20000,9035425,0.03125,0.002213509602481344,0,Low,Low
32,2006,2,2,4,23,372206,3520240,0.17391304347826086,0.10573313183192055,0,Low,Low
32,2007,2,2,11,42,75000,9839599,0.2619047619047619,0.007622261842174666,0,Low,Low
32,2008,2,2,9,42,70300,17060133,0.21428571428571427,0.004120718167906428,0,Low,Low
32,2009,2,2,46,52,28000,17838570,0.8846153846153846,0.0015696325434157558,0,Low,Low
32,2010,2,2,39,44,1205162,10908627,0.8863636363636364,0.11047788140524009,0,Low,Low
32,2001,3,3,7,26,60600,2431615,0.2692307692307692,0.02492170841189909,0,Low,Low
32,2002,3,3,7,29,185100,3067325,0.2413793103448276,0.06034574099581883,0,Low,Low
32,2003,3,3,6,36,165200,2699536,0.16666666666666666,0.06119570177986143,0,Low,Low
32,2004,3,3,5,27,358448,1746790,0.18518518518518517,0.20520383102719847,0,Low,Low
32,2005,3,3,7,22,385713,1804380,0.3181818181818182,0.2137648388920294,0,Low,Low
32,2006,3,3,8,18,419201,1436535,0.4444444444444444,0.29181398295203387,0,Low,Low
